RNCID	CellID	SiteID	Longitude	Latitude	Height	Azimuth	DownTilt	CPICHPower	BeamWidth	IndoorFlag	PSC	DL_Frequency
136	14411	144	116.31809	40.05618	0	0	0	33	65	0	384	10713
136	16511	165	116.34	40.063	29	0	2	33	65	0	137	10713
136	16521	165	116.34	40.063	29	120	2	33	65	0	224	10713
136	16531	165	116.34	40.063	29	240	2	33	65	0	322	10713
136	16011	160	116.57569	40.11451	0	0	0	33	65	0	360	10713
136	19011	190	116.42666	40.04177	30	0	6	33	65	0	113	10713
136	19021	190	116.42666	40.04177	30	130	6	33	65	0	67	10713
136	19031	190	116.42666	40.04177	30	220	6	33	65	0	156	10713
136	16811	168	116.30116	40.04655	0	0	0	33	65	0	30	10713
136	19912	199	116.302	40.0696	40	350	14	33	65	0	200	10688
136	19922	199	116.302	40.0696	40	130	12	33	65	0	314	10688
136	19932	199	116.302	40.0696	40	315	7	33	65	0	331	10688
136	21312	213	116.361	40.0736	25	30	6	33	65	0	64	10688
136	21322	213	116.361	40.0736	25	200	5	33	65	0	92	10688
136	21332	213	116.361	40.0736	25	290	4	33	65	0	74	10688
136	11012	110	116.30486	40.07919	22	60	4	33	65	0	389	10688
136	11022	110	116.30486	40.07919	22	185	1	33	65	0	390	10688
136	11032	110	116.30486	40.07919	22	290	1	33	65	0	391	10688
136	20312	203	116.367	40.0636	22	0	8	33	65	0	215	10688
136	20322	203	116.367	40.0636	22	120	8	33	65	0	214	10688
136	20332	203	116.367	40.0636	22	240	8	33	65	0	143	10688
136	17312	173	116.321	40.0431	20	0	5	33	65	0	27	10688
136	17322	173	116.321	40.0431	20	120	6	33	65	0	42	10688
136	17332	173	116.321	40.0431	20	240	5	33	65	0	88	10688
136	35212	352	116.423	40.038	21	30	6	33	65	0	243	10688
136	35222	352	116.423	40.038	21	150	6	33	65	0	84	10688
136	35232	352	116.423	40.038	21	270	6	33	65	0	256	10688
136	17912	179	116.31966	40.06983	28	0	4.5	33	65	0	293	10688
136	17922	179	116.31966	40.06983	28	120	8	33	65	0	273	10688
136	17932	179	116.31966	40.06983	28	240	8	33	65	0	272	10688
136	34212	342	116.351669	40.065562	15	60	6	33	65	0	277	10688
136	34222	342	116.351669	40.065562	15	210	6	33	65	0	113	10688
136	34232	342	116.351669	40.065562	15	300	6	33	65	0	106	10688
136	10412	104	116.349	40.0599	35	50	7	33	65	0	204	10688
136	10422	104	116.349	40.0599	35	130	0	33	65	0	332	10688
136	10432	104	116.349	40.0599	38	240	11	33	65	0	78	10688
136	11412	114	116.394	40.043	46	0	6	33	65	0	304	10688
136	11422	114	116.394	40.043	46	120	6	33	65	0	49	10688
136	11432	114	116.394	40.043	46	240	6	33	65	0	68	10688
136	17112	171	116.433	40.0508	40	0	5	33	65	0	131	10688
136	17122	171	116.433	40.0508	40	120	3	33	65	0	226	10688
136	17132	171	116.433	40.0508	40	240	3	33	65	0	193	10688
136	23611	236	116.335	39.7173	0	0	0	33	65	0	485	10713
136	23612	236	116.335	39.7173	0	0	0	33	65	0	485	10688
136	23621	236	116.335	39.7173	0	0	0	33	65	0	486	10713
136	23622	236	116.335	39.7173	0	0	0	33	65	0	486	10688
136	23631	236	116.335	39.7173	0	0	0	33	65	0	487	10713
136	23632	236	116.335	39.7173	0	0	0	33	65	0	487	10688
136	23641	236	116.335	39.7173	0	0	0	33	65	0	493	10713
136	23642	236	116.335	39.7173	0	0	0	33	65	0	493	10688
136	23651	236	116.335	39.7173	0	0	0	33	65	0	494	10713
136	23652	236	116.335	39.7173	0	0	0	33	65	0	494	10688
136	23661	236	116.335	39.7173	0	0	0	33	65	0	495	10713
136	23662	236	116.335	39.7173	0	0	0	33	65	0	495	10688
136	23613	236	116.335	39.7173	0	0	0	33	65	0	485	10663
136	23614	236	116.335	39.7173	0	0	0	33	65	0	485	10638
136	23623	236	116.335	39.7173	0	0	0	33	65	0	486	10663
136	23624	236	116.335	39.7173	0	0	0	33	65	0	486	10638
136	23633	236	116.335	39.7173	0	0	0	33	65	0	487	10663
136	23634	236	116.335	39.7173	0	0	0	33	65	0	487	10638
136	23643	236	116.335	39.7173	0	0	0	33	65	0	493	10663
136	23644	236	116.335	39.7173	0	0	0	33	65	0	493	10638
136	23653	236	116.335	39.7173	0	0	0	33	65	0	494	10663
136	23654	236	116.335	39.7173	0	0	0	33	65	0	494	10638
136	23663	236	116.335	39.7173	0	0	0	33	65	0	495	10663
136	23664	236	116.335	39.7173	0	0	0	33	65	0	495	10638
136	13411	134	116.405	40.042	0	0	0	33	65	0	359	10713
136	20712	207	116.288	40.0743	35	50	6	33	65	0	319	10688
136	20722	207	116.288	40.0743	35	145	6	33	65	0	318	10688
136	20732	207	116.288	40.0743	35	280	9	33	65	0	317	10688
136	39412	394	116.415	40.0618	30	105	2	33	65	0	2	10688
136	39422	394	116.415	40.0618	30	245	2	33	65	0	85	10688
136	39432	394	116.415	40.0618	30	345	2	33	65	0	375	10688
136	48912	489	116.30098	40.07838	0	0	0	33	65	0	430	10688
136	47912	479	116.409	40.05615	0	0	0	33	65	0	493	10688
136	47922	479	116.409	40.05615	0	0	0	33	65	0	429	10688
136	48512	485	116.312	40.0733	0	0	0	33	65	0	463	10688
136	54912	549	116.41194	40.05642	0	0	0	33	65	0	494	10688
136	53112	531	116.317	40.0753	0	0	0	33	65	0	470	10688
136	39413	394	116.415	40.0618	30	105	2	33	65	0	2	10663
136	39423	394	116.415	40.0618	30	245	2	33	65	0	85	10663
136	39433	394	116.415	40.0618	30	345	2	33	65	0	375	10663
136	10813	108	116.419	40.0593	35	0	0	33	65	0	309	10663
136	10823	108	116.419	40.0593	35	75	0	33	65	0	373	10663
136	10833	108	116.419	40.0593	35	240	6	33	65	0	311	10663
136	22013	220	116.3327	40.0782	28	0	15	33	65	0	335	10663
136	22023	220	116.3327	40.0782	28	120	15	33	65	0	334	10663
136	22033	220	116.3327	40.0782	28	240	15	33	65	0	42	10663
136	11213	112	116.411	40.0611	23	0	9	33	65	0	334	10663
136	11223	112	116.411	40.0611	23	110	8	33	65	0	333	10663
136	11233	112	116.411	40.0611	23	220	9	33	65	0	15	10663
136	17913	179	116.31966	40.06983	28	0	4.5	33	65	0	293	10663
136	17923	179	116.31966	40.06983	28	120	8	33	65	0	273	10663
136	17933	179	116.31966	40.06983	28	240	8	33	65	0	272	10663
136	11613	116	116.405	40.0607	23	340	7	33	65	0	135	10663
136	11623	116	116.405	40.0607	23	120	6	33	65	0	134	10663
136	14913	149	116.312	40.079	26	0	3	33	65	0	239	10663
136	14923	149	116.312	40.079	26	120	3	33	65	0	238	10663
136	14933	149	116.312	40.079	26	240	3	33	65	0	237	10663
136	35313	353	116.408	40.0561	30	0	8	33	65	0	336	10663
136	35323	353	116.408	40.0561	30	120	6	33	65	0	61	10663
136	35333	353	116.408	40.0561	30	240	6	33	65	0	335	10663
136	34413	344	116.310808	40.073945	28	340	2	33	65	0	359	10663
136	34423	344	116.310808	40.073945	28	120	4	33	65	0	358	10663
136	34433	344	116.310808	40.073945	28	180	10	33	65	0	357	10663
136	48013	480	116.412	40.0594	30	0	3	33	65	0	14	10663
136	48023	480	116.412	40.0594	30	120	3	33	65	0	13	10663
136	48033	480	116.412	40.0594	30	240	3	33	65	0	11	10663
136	18513	185	116.324	40.0699	30	0	5	33	65	0	32	10663
136	18523	185	116.324	40.0699	30	120	5	33	65	0	81	10663
136	18533	185	116.324	40.0699	30	240	5	33	65	0	83	10663
136	12513	125	116.339	40.0391	33	15	10	33	65	0	333	10663
136	12523	125	116.339	40.0391	33	190	10	33	65	0	334	10663
136	12533	125	116.339	40.0391	33	260	12	33	65	0	335	10663
136	22112	221	116.34786	40.0697	28	20	4	33	65	0	301	10688
136	22122	221	116.34786	40.0697	28	140	2	33	65	0	302	10688
136	22132	221	116.34786	40.0697	28	260	2	33	65	0	210	10688
136	22113	221	116.34786	40.0697	28	20	4	33	65	0	301	10663
136	22123	221	116.34786	40.0697	28	140	2	33	65	0	302	10663
136	22133	221	116.34786	40.0697	28	260	2	33	65	0	210	10663
136	11113	111	116.396	40.0583	32	0	15	33	65	0	327	10663
136	11123	111	116.396	40.0583	32	135	15	33	65	0	326	10663
136	11133	111	116.396	40.0583	32	235	17	33	65	0	60	10663
136	19713	197	116.344	40.0751	28	0	6	33	65	0	383	10663
136	19723	197	116.344	40.0751	28	120	9	33	65	0	382	10663
136	19733	197	116.344	40.0751	28	240	5	33	65	0	381	10663
136	17713	177	116.352	40.076	32	30	5	33	65	0	271	10663
136	17723	177	116.352	40.076	32	150	5	33	65	0	270	10663
136	17733	177	116.352	40.076	32	270	5	33	65	0	269	10663
136	20913	209	116.339	40.0723	25	0	11	33	65	0	253	10663
136	20923	209	116.339	40.0723	25	120	6	33	65	0	254	10663
136	20933	209	116.339	40.0723	25	240	11	33	65	0	255	10663
136	17813	178	116.31144	40.07039	30	0	8	33	65	0	375	10663
136	17823	178	116.31144	40.07039	30	120	12	33	65	0	16	10663
136	17833	178	116.31144	40.07039	30	240	12	33	65	0	76	10663
136	53111	531	116.317	40.0753	0	0	0	33	65	1	470	10713
136	53311	533	116.307	40.0768	0	0	0	33	65	1	421	10713
136	59411	594	116.413	40.0403	0	0	0	33	65	1	396	10713
136	53211	532	116.298	40.0508	0	0	0	33	65	1	379	10713
136	53511	535	116.404	40.0342	0	0	0	33	65	1	491	10713
136	53521	535	116.404	40.0342	0	0	0	33	65	1	400	10713
136	53531	535	116.404	40.0342	0	0	0	33	65	1	408	10713
136	56711	567	116.34	40.0432	0	0	0	33	65	1	419	10713
136	59511	595	116.314	40.058	0	0	0	33	65	1	426	10713
136	59611	596	116.319	40.0483	0	0	0	33	65	1	449	10713
136	52811	528	116.32623	40.06824	0	0	0	33	65	1	371	10713
136	53011	530	116.35	40.0618	0	0	0	33	65	1	393	10713
136	58411	584	116.409	40.0429	0	0	0	33	65	1	416	10713
136	59111	591	116.414	40.0334	0	0	0	33	65	1	465	10713
136	52711	527	116.302	40.0411	0	0	0	33	65	1	458	10713
136	52611	526	116.302	40.0412	0	0	0	33	65	1	387	10713
136	51311	513	116.313	40.0696	0	0	0	33	65	1	353	10713
136	58011	580	116.4077	40.05613	0	0	0	33	65	1	460	10713
136	52311	523	116.31	40.0438	0	0	0	33	65	1	452	10713
136	52321	523	116.30961	40.0438	0	0	0	33	65	1	364	10713
136	52331	523	116.30961	40.0438	0	0	0	33	65	1	466	10713
136	52211	522	116.36419	40.06557	0	0	0	33	65	1	446	10713
136	52111	521	116.312	40.0706	0	0	0	33	65	1	419	10713
136	58611	586	116.409	40.0532	0	0	0	33	65	1	435	10713
136	46411	464	116.41147	40.02623	0	0	0	33	65	1	364	10713
136	57611	576	116.39864	40.04527	0	0	0	33	65	1	451	10713
136	57311	573	116.32476	40.05535	0	0	0	33	65	1	440	10713
136	57321	573	116.32476	40.05535	0	0	0	33	65	1	436	10713
136	58811	588	116.322	40.0495	0	0	0	33	65	1	473	10713
136	52011	520	116.30862	40.0479	0	0	0	33	65	1	409	10713
136	53911	539	116.35718	40.05938	0	0	0	33	65	1	425	10713
136	52511	525	116.401	40.0614	0	0	0	33	65	1	487	10713
136	46311	463	116.41147	40.02623	0	0	0	33	65	1	15	10713
136	54911	549	116.41194	40.05642	0	0	0	33	65	1	386	10713
136	57211	572	116.40863	40.06006	0	0	0	33	65	1	387	10713
136	57221	572	116.40863	40.06006	0	0	0	33	65	1	29	10713
136	57231	572	116.40863	40.06006	0	0	0	33	65	1	15	10713
136	57711	577	116.40026	40.0536	0	0	0	33	65	1	448	10713
136	51411	514	116.302547	40.044434	0	0	0	33	65	1	488	10713
136	51711	517	116.30112	40.04304	0	0	0	33	65	1	480	10713
136	51811	518	116.294	40.0487	0	0	0	33	65	1	481	10713
136	51011	510	116.30515	40.05613	0	0	0	33	65	1	404	10713
136	51111	511	116.326	40.0448	0	0	0	33	65	1	464	10713
136	51211	512	116.335	40.045	0	0	0	33	65	1	408	10713
136	50611	506	116.36	40.0594	0	0	0	33	65	1	460	10713
136	56011	560	116.40624	40.04996	0	0	0	33	65	1	482	10713
136	50211	502	116.329	40.0565	0	0	0	33	65	1	467	10713
136	50011	500	116.296	40.0519	0	0	0	33	65	1	448	10713
136	49911	499	116.39442	40.03526	0	0	0	33	65	1	427	10713
136	49921	499	116.39442	40.03526	0	0	0	33	65	1	15	10713
136	49931	499	116.39442	40.03526	0	0	0	33	65	1	481	10713
136	49941	499	116.39442	40.03526	0	0	0	33	65	1	23	10713
136	50411	504	116.298	40.0528	0	0	0	33	65	1	31	10713
136	49511	495	116.31468	40.07475	0	0	0	33	65	1	479	10713
136	50911	509	116.369	40.0599	0	0	0	33	65	1	21	10713
136	49411	494	116.303	40.0431	0	0	0	33	65	1	441	10713
136	52911	529	116.32623	40.06824	0	0	0	33	65	1	443	10713
136	57411	574	116.40342	40.04699	0	0	0	33	65	1	385	10713
136	57421	574	116.40342	40.04699	0	0	0	33	65	1	436	10713
136	57431	574	116.40342	40.04699	0	0	0	33	65	1	352	10713
136	49311	493	116.302	40.0455	0	0	0	33	65	1	424	10713
136	50511	505	116.413	40.0318	0	0	0	33	65	1	378	10713
136	49611	496	116.292701	40.052551	0	0	0	33	65	1	386	10713
136	49011	490	116.298	40.0508	0	0	0	33	65	1	476	10713
136	49021	490	116.298	40.0508	0	0	0	33	65	1	474	10713
136	49031	490	116.298	40.0508	0	0	0	33	65	1	370	10713
136	48911	489	116.30098	40.07838	0	0	0	33	65	1	430	10713
136	49111	491	116.367	40.0305	0	0	0	33	65	1	396	10713
136	50311	503	116.32041	40.06061	0	0	0	33	65	1	376	10713
136	48511	485	116.312	40.0733	0	0	0	33	65	1	463	10713
136	48611	486	116.414	40.0299	0	0	0	33	65	1	352	10713
136	48621	486	116.414	40.0299	0	0	0	33	65	1	427	10713
136	48711	487	116.407	40.03068	0	0	0	33	65	1	424	10713
136	48721	487	116.407	40.03068	0	0	0	33	65	1	361	10713
136	48731	487	116.407	40.03068	0	0	0	33	65	1	412	10713
136	47711	477	116.293	40.0526	0	0	0	33	65	1	377	10713
136	47811	478	116.293	40.0526	0	0	0	33	65	1	435	10713
136	47821	478	116.293	40.0526	0	0	0	33	65	1	392	10713
136	46611	466	116.414	40.032	0	0	0	33	65	1	23	10713
136	47911	479	116.409	40.05615	0	0	0	33	65	1	371	10713
136	47921	479	116.409	40.05615	0	0	0	33	65	1	401	10713
136	46711	467	116.418	40.03	0	0	0	33	65	1	488	10713
136	46721	467	116.418	40.03	0	0	0	33	65	1	466	10713
136	46731	467	116.418	40.03	0	0	0	33	65	1	371	10713
136	46811	468	116.418	40.03	0	0	0	33	65	1	441	10713
136	46821	468	116.418	40.03	0	0	0	33	65	1	433	10713
136	46831	468	116.418	40.03	0	0	0	33	65	1	481	10713
136	40011	400	116.397	40.0323	0	0	0	33	65	1	472	10713
136	40021	400	116.397	40.0323	0	0	0	33	65	1	464	10713
136	48811	488	116.3	40.0421	0	0	0	33	65	1	428	10713
136	59711	597	116.34122	40.03916	0	0	0	33	65	1	491	10713
136	59721	597	116.34122	40.03916	0	0	0	33	65	1	384	10713
136	48311	483	116.307	40.0509	0	0	0	33	65	1	456	10713
136	47411	474	116.404	40.0342	0	0	0	33	65	1	456	10713
136	47421	474	116.404	40.0342	0	0	0	33	65	1	460	10713
136	47431	474	116.404	40.0342	0	0	0	33	65	1	22	10713
136	47211	472	116.404	40.0342	0	0	0	33	65	1	458	10713
136	47221	472	116.404	40.0342	0	0	0	33	65	1	475	10713
136	47231	472	116.404	40.0342	0	0	0	33	65	1	404	10713
136	47111	471	116.404	40.0342	0	0	0	33	65	1	31	10713
136	47121	471	116.404	40.0342	0	0	0	33	65	1	370	10713
136	47131	471	116.404	40.0342	0	0	0	33	65	1	467	10713
136	47011	470	116.404	40.0342	0	0	0	33	65	1	403	10713
136	47021	470	116.404	40.0342	0	0	0	33	65	1	386	10713
136	47031	470	116.404	40.0342	0	0	0	33	65	1	473	10713
136	47311	473	116.404	40.0342	0	0	0	33	65	1	363	10713
136	47321	473	116.404	40.0342	0	0	0	33	65	1	411	10713
136	47331	473	116.404	40.0342	0	0	0	33	65	1	380	10713
136	45811	458	116.35	40.065	0	0	0	33	65	1	492	10713
136	45711	457	116.297	40.045	0	0	0	33	65	1	368	10713
136	45721	457	116.297	40.045	0	0	0	33	65	1	385	10713
136	45731	457	116.297	40.045	0	0	0	33	65	1	433	10713
136	59211	592	116.425	40.032	0	0	0	33	65	1	434	10713
136	59221	592	116.425	40.032	0	0	0	33	65	1	451	10713
136	59231	592	116.425	40.032	0	0	0	33	65	1	472	10713
136	46911	469	116.404	40.0342	0	0	0	33	65	1	355	10713
136	46921	469	116.404	40.0342	0	0	0	33	65	1	388	10713
136	46211	462	116.404	40.0342	0	0	0	33	65	1	410	10713
136	46221	462	116.404	40.0342	0	0	0	33	65	1	418	10713
136	46231	462	116.404	40.0342	0	0	0	33	65	1	433	10713
136	46111	461	116.404	40.0342	0	0	0	33	65	1	360	10713
136	46121	461	116.404	40.0342	0	0	0	33	65	1	402	10713
136	46131	461	116.404	40.0342	0	0	0	33	65	1	394	10713
136	60111	601	116.397	40.041	0	0	0	33	65	1	434	10713
136	60121	601	116.397	40.041	0	0	0	33	65	1	441	10713
136	60131	601	116.397	40.041	0	0	0	33	65	1	425	10713
136	45511	455	116.335	40.058	0	0	0	33	65	1	481	10713
136	45521	455	116.335	40.058	0	0	0	33	65	1	428	10713
136	45531	455	116.335	40.058	0	0	0	33	65	1	379	10713
136	59811	598	116.35	40.043	0	0	0	33	65	1	31	10713
136	59821	598	116.35	40.043	0	0	0	33	65	1	468	10713
136	59831	598	116.35	40.043	0	0	0	33	65	1	444	10713
136	59841	598	116.35	40.043	0	0	0	33	65	1	22	10713
136	59851	598	116.35	40.043	0	0	0	33	65	1	452	10713
136	59861	598	116.35	40.043	0	0	0	33	65	1	434	10713
136	59911	599	116.35	40.043	0	0	0	33	65	1	377	10713
136	59921	599	116.35	40.043	0	0	0	33	65	1	376	10713
136	59931	599	116.35	40.043	0	0	0	33	65	1	492	10713
136	59941	599	116.35	40.043	0	0	0	33	65	1	370	10713
136	59951	599	116.35	40.043	0	0	0	33	65	1	449	10713
136	50811	508	116.371	40.058	0	0	0	33	65	1	30	10713
136	60211	602	116.322	40.048	0	0	0	33	65	1	482	10713
136	60221	602	116.322	40.048	0	0	0	33	65	1	484	10713
136	60231	602	116.322	40.048	0	0	0	33	65	1	378	10713
136	60241	602	116.322	40.048	0	0	0	33	65	1	483	10713
136	46011	460	116.404	40.0342	0	0	0	33	65	1	466	10713
136	46021	460	116.404	40.0342	0	0	0	33	65	1	442	10713
136	46031	460	116.404	40.0342	0	0	0	33	65	1	368	10713
136	59311	593	116.397	40.041	0	0	0	33	65	1	393	10713
136	59321	593	116.397	40.041	0	0	0	33	65	1	452	10713
136	59331	593	116.397	40.041	0	0	0	33	65	1	409	10713
136	60011	600	116.397	40.041	0	0	0	33	65	1	488	10713
136	60021	600	116.397	40.041	0	0	0	33	65	1	14	10713
136	60031	600	116.397	40.041	0	0	0	33	65	1	29	10713
136	49211	492	116.296	40.0488	0	0	0	33	65	1	394	10713
136	45611	456	116.35053	40.06446	0	0	0	33	65	1	410	10713
136	45621	456	116.35053	40.06446	0	0	0	33	65	1	360	10713
136	45631	456	116.35053	40.06446	0	0	0	33	65	1	29	10713
136	45641	456	116.35053	40.06446	0	0	0	33	65	1	361	10713
136	45651	456	116.35053	40.06446	0	0	0	33	65	1	474	10713
136	45661	456	116.35053	40.06446	0	0	0	33	65	1	427	10713
136	53811	538	116.403751	40.048511	0	0	0	33	65	1	440	10713
136	53821	538	116.403751	40.048511	0	0	0	33	65	1	489	10713
136	53831	538	116.403751	40.048511	0	0	0	33	65	1	449	10713
136	53841	538	116.403751	40.048511	0	0	0	33	65	1	364	10713
136	53611	536	116.332	40.041	0	0	0	33	65	1	385	10713
136	53621	536	116.332	40.041	0	0	0	33	65	1	457	10713
136	53631	536	116.332	40.041	0	0	0	33	65	1	404	10713
136	54111	541	116.3348167	39.71728889	0	0	0	33	65	1	444	10713
136	54121	541	116.3348167	39.71728889	0	0	0	33	65	1	454	10663
136	58012	580	116.4077	40.05613	0	0	0	33	65	1	460	10688
136	60311	603	116.297	40.047	0	0	0	33	65	1	369	10713
136	60321	603	116.297	40.047	0	0	0	33	65	1	411	10713
136	60331	603	116.297	40.047	0	0	0	33	65	1	472	10713
136	60511	605	116.297	40.047	0	0	0	33	65	1	361	10713
136	60521	605	116.297	40.047	0	0	0	33	65	1	408	10713
136	60711	607	116.33	40.054	0	0	0	33	65	1	395	10713
136	60721	607	116.33	40.054	0	0	0	33	65	1	403	10713
136	60611	606	116.33	40.054	0	0	0	33	65	1	368	10713
136	60621	606	116.33	40.054	0	0	0	33	65	1	480	10713
136	60631	606	116.33	40.054	0	0	0	33	65	1	420	10713
136	60641	606	116.33	40.054	0	0	0	33	65	1	418	10713
136	51611	516	116.405	40.043	0	0	0	33	65	1	426	10713
136	61011	610	116.305	40.042	0	0	0	33	65	1	402	10713
136	61711	617	116.352	40.061	0	0	0	33	65	1	466	10713
136	61721	617	116.352	40.061	0	0	0	33	65	1	451	10713
136	61731	617	116.352	40.061	0	0	0	33	65	1	380	10713
136	49212	492	116.296	40.0488	0	0	0	33	65	1	394	10688
136	62011	620	116.411	40.056	0	0	0	33	65	1	380	10713
136	62111	621	116.411	40.056	0	0	0	33	65	1	480	10713
136	62121	621	116.411	40.056	0	0	0	33	65	1	400	10713
136	62131	621	116.411	40.056	0	0	0	33	65	1	404	10713
136	62141	621	116.411	40.056	0	0	0	33	65	1	403	10713
136	12811	128	116.334	40.0452	32	0	7	33	65	0	24	10713
136	12821	128	116.334	40.0452	32	100	7	33	65	0	28	10713
136	12831	128	116.334	40.0452	32	240	7	33	65	0	90	10713
136	10311	103	116.329	40.0596	22	50	5	33	65	0	65	10713
136	10321	103	116.329	40.0596	22	170	6	33	65	0	203	10713
136	10331	103	116.329	40.0596	22	270	5	33	65	0	68	10713
136	12511	125	116.339	40.0391	33	15	10	33	65	0	89	10713
136	12521	125	116.339	40.0391	33	190	10	33	65	0	282	10713
136	12531	125	116.339	40.0391	33	260	12	33	65	0	162	10713
136	10011	100	116.342	40.0523	21	0	4	33	65	0	115	10713
136	10021	100	116.342	40.0523	21	120	4	33	65	0	67	10713
136	10031	100	116.342	40.0523	21	240	4	33	65	0	147	10713
136	11611	116	116.405	40.0607	23	340	7	33	65	0	135	10713
136	11621	116	116.405	40.0607	23	120	6	33	65	0	134	10713
136	11612	116	116.405	40.0607	23	0	6	33	65	0	135	10688
136	11622	116	116.405	40.0607	23	120	6	33	65	0	134	10688
136	10111	101	116.317	40.0585	25	345	9	33	65	0	225	10713
136	10121	101	116.317	40.0585	25	110	14	33	65	0	307	10713
136	10131	101	116.317	40.0585	25	220	8	33	65	0	10	10713
136	21311	213	116.361	40.0736	25	30	5	33	65	0	64	10713
136	21321	213	116.361	40.0736	25	200	5	33	65	0	92	10713
136	21331	213	116.361	40.0736	25	290	4	33	65	0	74	10713
136	11111	111	116.396	40.0583	32	0	15	33	65	0	217	10713
136	11121	111	116.396	40.0583	32	135	15	33	65	0	280	10713
136	11131	111	116.396	40.0583	32	235	17	33	65	0	306	10713
136	11112	111	116.396	40.0583	32	0	15	33	65	0	217	10688
136	11122	111	116.396	40.0583	32	135	15	33	65	0	280	10688
136	11132	111	116.396	40.0583	32	235	17	33	65	0	306	10688
136	18211	182	116.28846	40.05636	30	0	3	33	65	0	114	10713
136	18221	182	116.28846	40.05636	30	120	3	33	65	0	59	10713
136	18231	182	116.28846	40.05636	30	240	3	33	65	0	249	10713
136	22311	223	116.357	40.0364	30	30	13	33	65	0	140	10713
136	22321	223	116.357	40.0364	30	150	13	33	65	0	225	10713
136	22331	223	116.357	40.0364	30	240	13	33	65	0	338	10713
136	12512	125	116.339	40.0391	33	15	10	33	65	0	89	10688
136	12522	125	116.339	40.0391	33	190	10	33	65	0	282	10688
136	12532	125	116.339	40.0391	33	260	12	33	65	0	162	10688
136	22312	223	116.357	40.0364	30	30	13	33	65	0	140	10688
136	22322	223	116.357	40.0364	30	150	13	33	65	0	225	10688
136	22332	223	116.357	40.0364	30	240	13	33	65	0	338	10688
136	11711	117	116.391	40.0353	55	350	5	33	65	0	79	10713
136	11721	117	116.391	40.0353	55	100	9	33	65	0	292	10713
136	11731	117	116.391	40.0353	55	220	8	33	65	0	268	10713
136	19911	199	116.302	40.0696	40	350	14	33	65	0	200	10713
136	19921	199	116.302	40.0696	40	130	12	33	65	0	314	10713
136	19931	199	116.302	40.0696	40	315	7	33	65	0	331	10713
136	21211	212	116.32927	40.06903	35	0	8	33	65	0	311	10713
136	21221	212	116.32927	40.06903	35	120	8	33	65	0	190	10713
136	21231	212	116.32927	40.06903	35	240	8	33	65	0	347	10713
136	21212	212	116.32927	40.06903	35	0	8	33	65	0	311	10688
136	21222	212	116.32927	40.06903	35	120	8	33	65	0	190	10688
136	21232	212	116.32927	40.06903	35	240	8	33	65	0	347	10688
136	20711	207	116.288	40.0743	35	50	6	33	65	0	319	10713
136	20721	207	116.288	40.0743	35	145	6	33	65	0	318	10713
136	20731	207	116.288	40.0743	35	280	9	33	65	0	317	10713
136	12411	124	116.361	40.0586	32	0	7	33	65	0	51	10713
136	12421	124	116.361	40.0586	32	120	7	33	65	0	176	10713
136	12431	124	116.361	40.0586	32	240	7	33	65	0	155	10713
136	10411	104	116.349	40.0599	35	50	7	33	65	0	204	10713
136	10421	104	116.349	40.0599	35	130	0	33	65	0	332	10713
136	10431	104	116.349	40.0599	38	240	11	33	65	0	78	10713
136	18011	180	116.283	40.0583	33	0	8	33	65	0	144	10713
136	18021	180	116.283	40.0583	33	120	8	33	65	0	85	10713
136	18031	180	116.283	40.0583	33	240	8	33	65	0	78	10713
136	10211	102	116.38	40.0566	45	0	6	33	65	0	201	10713
136	10221	102	116.38	40.0566	45	120	6	33	65	0	320	10713
136	10231	102	116.38	40.0566	45	240	6	33	65	0	164	10713
136	39211	392	116.33342	40.05666	30	0	8	33	65	0	179	10713
136	39221	392	116.33342	40.05666	30	120	3	33	65	0	178	10713
136	39231	392	116.33342	40.05666	30	240	3	33	65	0	227	10713
136	10511	105	116.371	40.0337	43	0	3	33	65	0	307	10713
136	10521	105	116.371	40.0337	43	120	3	33	65	0	289	10713
136	10531	105	116.371	40.0337	43	240	3	33	65	0	290	10713
136	20311	203	116.367	40.0636	22	0	8	33	65	0	215	10713
136	20321	203	116.367	40.0636	22	120	8	33	65	0	214	10713
136	20331	203	116.367	40.0636	22	240	8	33	65	0	143	10713
136	20611	206	116.35701	40.06735	30	0	3	33	65	0	367	10713
136	20621	206	116.35701	40.06735	30	120	3	33	65	0	366	10713
136	20631	206	116.35701	40.06735	30	240	3	33	65	0	365	10713
136	14111	141	116.438	40.0325	40	10	9	33	65	0	97	10713
136	14121	141	116.438	40.0325	40	140	5	33	65	0	344	10713
136	14131	141	116.438	40.0325	40	250	4	33	65	0	10	10713
136	16211	162	116.35516	40.03944	30	0	3	33	65	0	274	10713
136	16221	162	116.35516	40.03944	30	120	3	33	65	0	57	10713
136	16231	162	116.35516	40.03944	30	240	6	33	65	0	7	10713
136	21911	219	116.309	40.0457	30	0	2	33	65	0	208	10713
136	21921	219	116.309	40.0457	30	120	2	33	65	0	312	10713
136	21931	219	116.309	40.0457	30	240	2	33	65	0	187	10713
136	10512	105	116.371	40.0337	43	0	3	33	65	0	307	10688
136	10522	105	116.371	40.0337	43	120	3	33	65	0	289	10688
136	10532	105	116.371	40.0337	43	240	3	33	65	0	290	10688
136	21912	219	116.309	40.0457	30	0	2	33	65	0	208	10688
136	21922	219	116.309	40.0457	30	120	2	33	65	0	312	10688
